,method,label,path,id,AS,validity_AS,preservation_AS,Stefano,validity_Stefano,preservation_Stefano,Thao,validity_Thao,preservation_Thao,Davide,validity_Davide,preservation_Davide,Amr,validity_Amr,preservation_Amr,xiang,validity_xiang,preservation_xiang,Shangsu,validity_Shangsu,preservation_Shangsu,xin,validity_xin,preservation_xin,Linfeng,validity_Linfeng,preservation_Linfeng,yuting,validity_yuting,preservation_yuting,He,validity_He,preservation_He,short_path,mutation_number
388,Random,9,digit_of_sm_rr/_R_R/digit_9_id_76.npy,388,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_76,71.0
389,Random,9,digit_of_sm_rr/_R_R/digit_9_id_46.npy,389,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_46,225.0
390,Random,9,digit_of_sm_rr/_R_R/digit_9_id_40.npy,390,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_40,813.0
391,Random,9,digit_of_sm_rr/_R_R/digit_9_id_162.npy,391,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,10,True,False,9.0,True,True,4.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_162,641.0
392,Random,9,digit_of_sm_rr/_R_R/digit_9_id_183.npy,392,9.0,True,True,9.0,True,True,4.0,True,False,9.0,True,True,10,True,False,4.0,True,False,4.0,True,False,9.0,True,True,8.0,True,False,8.0,True,False,8.0,True,False,_R_R/digit_9_id_183,361.0
393,Random,9,digit_of_sm_rr/_R_R/digit_9_id_24.npy,393,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_24,76.0
394,Random,9,digit_of_sm_rr/_R_R/digit_9_id_64.npy,394,9.0,True,True,0.0,True,False,9.0,True,True,9.0,True,True,10,True,False,0.0,True,False,0.0,True,False,9.0,True,True,9.0,True,True,,False,False,9.0,True,True,_R_R/digit_9_id_64,297.0
395,Random,9,digit_of_sm_rr/_R_R/digit_9_id_188.npy,395,9.0,True,True,9.0,True,True,9.0,True,True,5.0,True,False,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_188,264.0
396,Random,9,digit_of_sm_rr/_R_R/digit_9_id_21.npy,396,9.0,True,True,1.0,True,False,9.0,True,True,9.0,True,True,10,True,False,1.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,,False,False,9.0,True,True,_R_R/digit_9_id_21,164.0
397,Random,9,digit_of_sm_rr/_R_R/digit_9_id_9.npy,397,9.0,True,True,9.0,True,True,9.0,True,True,8.0,True,False,10,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,8.0,True,False,8.0,True,False,_R_R/digit_9_id_9,373.0
398,Random,9,digit_of_sm_rr/_R_R/digit_9_id_25.npy,398,9.0,True,True,5.0,True,False,9.0,True,True,5.0,True,False,5,True,False,9.0,True,True,5.0,True,False,9.0,True,True,5.0,True,False,9.0,True,True,5.0,True,False,_R_R/digit_9_id_25,590.0
399,Random,9,digit_of_sm_rr/_R_R/digit_9_id_99.npy,399,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,7.0,True,False,9.0,True,True,9.0,True,True,_R_R/digit_9_id_99,210.0
